"KBA006385","화곡동복지","천우네오젠","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22428','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","천우네오젠9차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101366','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","천우중앙","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23242','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","청솔","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18525','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","청우(1055-11)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23717','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","청우(391-2)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114555','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","크로스캐슬","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13783','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","타워빌","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9068','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","탑건진선미","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113554','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태경(347-13)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113597','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태경(381-7)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24888','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태승","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113627','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태영(379-56)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117654','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태영(918-18)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13503','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태영그린","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23855','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","태흥","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24868','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","트라움팰리스(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112037','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","팔라이스타워(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105908','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","푸른숲","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102924','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","푸른숲2차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26613','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","풍원팰리스","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106943','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","프라임팰리스","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102055','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","하나캐슬(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116970','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한나일프레이즈(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('115764','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한백이(915-6)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26507','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한백이(925-1)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26506','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한백이타운","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9951','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한신베네스트","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117088','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","한양아이클래스(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106009','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","향목그라비스","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118834','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","현대그린","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1262','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","호용그린피아","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19506','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡대진(101동)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104184','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡대진(102동)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102265','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡보람2차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11117','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡보람쉬움6차(더하임)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19505','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡삼익","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13469','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡성재","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23696','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡투원씨","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114556','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA006385","화곡동복지","화곡한강","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107450','KBA006385',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","J.S타운","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19325','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","강동","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25469','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","강서뉴","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103209','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","강서뉴타워","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105453','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","강서신지타워","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104395','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","강서아이파크","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15301','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","거성마을","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('15636','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","경동엠파이어스테이트(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105881','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","경동엠파이어시티(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108134','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(1075-31)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100387','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(343-65)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100386','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(350-34)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100385','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(56-28)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100384','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(56-29)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25440','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(849-7)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100382','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(897-9)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100388','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(가동)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('12907','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(나동)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('24227','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","계명(다동)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100383','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","곰달래","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9829','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","광산","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9645','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","광영다모은정","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22608','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","굿이모션","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109099','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","궁전","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10752','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","귀뚜라미보일러","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25412','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","그랜드아이파크","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27553','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","그레이스","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106345','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","근상프리즘(24-90)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102862','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","근상프리즘(342-35)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102860','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","근상프리즘1차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13582','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","근상프리즘2차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18717','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","근상프리즘3차","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18616','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","금호","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100675','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","까치산","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23664','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남경리버빌(343-47)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('119043','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남경리버빌(343-48)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25198','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남광(1131-11)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114221','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남광(917-5)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110889','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남광(920-15)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116422','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남광쉐르빌(도시형)","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108012','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","남촌","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11769','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","뉴파인","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104186','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","다담센트빌","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104251','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","다울","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108222','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","대림힐탑","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103295','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","대성","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('116170','KBA010903',1000000013,NOW(),1000000013,NOW());"
"KBA010903","거성","대우그린","화곡동","강서구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25659','KBA010903',1000000013,NOW(),1000000013,NOW());"
