KBA008107,강선(1단지벽산),"강선1단지대우,벽산",,주엽동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1367','KBA008107',1000000013,NOW(),1000000013,NOW());"
KBA009705,강선(6단지금호),"강선6단지금호,한양",,주엽동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25867','KBA009705',1000000013,NOW(),1000000013,NOW());"
KBA001439,탄현마을(6단지현대),"탄현6단지현대,한신",,탄현동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1522','KBA001439',1000000013,NOW(),1000000013,NOW());"
KBA007698,탄현마을(1단지경남),"탄현1단지경남,진로",,탄현동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1518','KBA007698',1000000013,NOW(),1000000013,NOW());"
KBA008368,탄현마을(6단지한신),"탄현6단지현대,한신",,탄현동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1522','KBA008368',1000000013,NOW(),1000000013,NOW());"
KBA010980,탄현마을(1단지진로),"탄현1단지경남,진로",,탄현동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1518','KBA010980',1000000013,NOW(),1000000013,NOW());"
KBA017608,숲속마을(5단지현대아이파크),숲속5단지아이파크,,풍동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19114','KBA017608',1000000013,NOW(),1000000013,NOW());"
KBA001426,햇빛(주공23단지),햇빛23단지주공,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1551','KBA001426',1000000013,NOW(),1000000013,NOW());"
KBA001457,햇빛(공무원19단지),햇빛19단지공무원,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1552','KBA001457',1000000013,NOW(),1000000013,NOW());"
KBA005322,무원10(라이프),무원10단지서광라이프,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1531','KBA005322',1000000013,NOW(),1000000013,NOW());"
KBA007603,샘터(1단지효성),샘터1단지,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25492','KBA007603',1000000013,NOW(),1000000013,NOW());"
KBA007905,샘터(1단지화성),샘터1단지,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25492','KBA007905',1000000013,NOW(),1000000013,NOW());"
KBA008265,햇빛(주공18-2단지),햇빛18-1단지뜨란채,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14463','KBA008265',1000000013,NOW(),1000000013,NOW());"
KBA008265,햇빛(주공18-2단지),햇빛18-2단지주공,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1548','KBA008265',1000000013,NOW(),1000000013,NOW());"
KBA008607,무원10(서광),무원10단지서광라이프,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1531','KBA008607',1000000013,NOW(),1000000013,NOW());"
KBA009157,샘터(1단지동신),샘터1단지,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25492','KBA009157',1000000013,NOW(),1000000013,NOW());"
KBA009237,햇빛(주공20단지),햇빛20단지주공,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1549','KBA009237',1000000013,NOW(),1000000013,NOW());"
KBA010908,햇빛(주공18-1단지),햇빛18-1단지뜨란채,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14463','KBA010908',1000000013,NOW(),1000000013,NOW());"
KBA010908,햇빛(주공18-1단지),햇빛18-2단지주공,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1548','KBA010908',1000000013,NOW(),1000000013,NOW());"
KBA010908,햇빛(주공18-1단지),샘터1단지,,행신동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25492','KBA010908',1000000013,NOW(),1000000013,NOW());"
KBA000131,별빛(한일9단지),"별빛9단지벽산,코오롱,한일,기산",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1559','KBA000131',1000000013,NOW(),1000000013,NOW());"
KBA000524,은빛(5단지삼익주택),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA000524',1000000013,NOW(),1000000013,NOW());"
KBA002459,달빛(1단지동부),달빛1단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11336','KBA002459',1000000013,NOW(),1000000013,NOW());"
KBA002818,옥빛(주공15단지),옥빛15단지주공,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1567','KBA002818',1000000013,NOW(),1000000013,NOW());"
KBA002818,옥빛(주공15단지),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA002818',1000000013,NOW(),1000000013,NOW());"
KBA002821,달빛(1단지경남),달빛1단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11336','KBA002821',1000000013,NOW(),1000000013,NOW());"
KBA003211,별빛(코오롱9단지),"별빛9단지벽산,코오롱,한일,기산",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1559','KBA003211',1000000013,NOW(),1000000013,NOW());"
KBA003930,달빛(1단지극동),달빛1단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11336','KBA003930',1000000013,NOW(),1000000013,NOW());"
KBA004075,별빛(기산9단지),"별빛9단지벽산,코오롱,한일,기산",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1559','KBA004075',1000000013,NOW(),1000000013,NOW());"
KBA005793,별빛(벽산9단지),"별빛9단지벽산,코오롱,한일,기산",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1559','KBA005793',1000000013,NOW(),1000000013,NOW());"
KBA006102,별빛(현대7단지),"별빛7단지청구,현대",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1562','KBA006102',1000000013,NOW(),1000000013,NOW());"
KBA007641,별빛(청구7단지),"별빛7단지청구,현대",,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1562','KBA007641',1000000013,NOW(),1000000013,NOW());"
KBA011429,달빛(1단지진덕),달빛1단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11336','KBA011429',1000000013,NOW(),1000000013,NOW());"
KBA011902,동도센트리움,동도센트리움II,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22282','KBA011902',1000000013,NOW(),1000000013,NOW());"
KBA012950,은빛(5단지삼익건설),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA012950',1000000013,NOW(),1000000013,NOW());"
KBA012951,은빛(5단지삼성),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA012951',1000000013,NOW(),1000000013,NOW());"
KBA012952,은빛(5단지LG),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA012952',1000000013,NOW(),1000000013,NOW());"
KBA012953,은빛(5단지신성),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA012953',1000000013,NOW(),1000000013,NOW());"
KBA012954,은빛(5단지미도파),은빛5단지,,화정동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1571','KBA012954',1000000013,NOW(),1000000013,NOW());"
KBA001364,중산마을5단지동부,하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA001364',1000000013,NOW(),1000000013,NOW());"
KBA001364,중산마을5단지동부,"중산5단지동부,건영",,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13812','KBA001364',1000000013,NOW(),1000000013,NOW());"
KBA001364,중산마을5단지동부,하늘5단지휴먼시아,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26001','KBA001364',1000000013,NOW(),1000000013,NOW());"
KBA001917,중산마을9단지두산한성,하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA001917',1000000013,NOW(),1000000013,NOW());"
KBA001917,중산마을9단지두산한성,"중산9단지두산,한성",,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2963','KBA001917',1000000013,NOW(),1000000013,NOW());"
KBA008654,중산마을10단지(경남동신),하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA008654',1000000013,NOW(),1000000013,NOW());"
KBA008654,중산마을10단지(경남동신),중산10단지경남동신,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2604','KBA008654',1000000013,NOW(),1000000013,NOW());"
KBA009171,중산마을5단지건영,하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA009171',1000000013,NOW(),1000000013,NOW());"
KBA009171,중산마을5단지건영,"중산5단지동부,건영",,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13812','KBA009171',1000000013,NOW(),1000000013,NOW());"
KBA009171,중산마을5단지건영,하늘5단지휴먼시아,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26001','KBA009171',1000000013,NOW(),1000000013,NOW());"
KBA011800,산들마을1단지대림,하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA011800',1000000013,NOW(),1000000013,NOW());"
KBA011800,산들마을1단지대림,산들1단지e-편한세상,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10170','KBA011800',1000000013,NOW(),1000000013,NOW());"
KBA019382,하늘마을(5단지휴먼시아),하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA019382',1000000013,NOW(),1000000013,NOW());"
KBA019382,하늘마을(5단지휴먼시아),"중산5단지동부,건영",,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13812','KBA019382',1000000013,NOW(),1000000013,NOW());"
KBA019382,하늘마을(5단지휴먼시아),하늘5단지휴먼시아,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26001','KBA019382',1000000013,NOW(),1000000013,NOW());"
KBA024978,하늘마을(2단지),하늘2단지휴먼시아,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100589','KBA024978',1000000013,NOW(),1000000013,NOW());"
KBA024978,하늘마을(2단지),하늘마을7단지중흥에스클래스,,중산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100591','KBA024978',1000000013,NOW(),1000000013,NOW());"
KBA005100,양지(건영빌라1단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA005100',1000000013,NOW(),1000000013,NOW());"
KBA005214,밤가시마을(건영5단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA005214',1000000013,NOW(),1000000013,NOW());"
KBA005986,밤가시마을(건영4단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA005986',1000000013,NOW(),1000000013,NOW());"
KBA006842,밤가시마을(건영1단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA006842',1000000013,NOW(),1000000013,NOW());"
KBA008887,밤가시마을(건영2단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA008887',1000000013,NOW(),1000000013,NOW());"
KBA009733,밤가시마을(건영6단지),양지건영1단지,,정발산동,고양시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25791','KBA009733',1000000013,NOW(),1000000013,NOW());"
KBA007065,주공(6단지),주공6단지,,별양동,과천시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1582','KBA007065',1000000013,NOW(),1000000013,NOW());"
KBA019685,주공(6단지),주공6단지,,별양동,과천시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1582','KBA019685',1000000013,NOW(),1000000013,NOW());"
KBA002785,과천주공(8단지),주공8단지,,부림동,과천시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1584','KBA002785',1000000013,NOW(),1000000013,NOW());"
KBA006983,"주공(2단지)(201~231동,301~307동)",주공2단지,,원문동,과천시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1586','KBA006983',1000000013,NOW(),1000000013,NOW());"
KBA010249,래미안슈르,래미안슈르(301~342동),,원문동,과천시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22781','KBA010249',1000000013,NOW(),1000000013,NOW());"
KBA016289,영화아이닉스,광명영화I-nix,,광명동,광명시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17567','KBA016289',1000000013,NOW(),1000000013,NOW());"
KBA000125,도덕파크타운,도덕파크타운2단지,,철산동,광명시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14486','KBA000125',1000000013,NOW(),1000000013,NOW());"
KBA000125,도덕파크타운,도덕파크타운1단지,,철산동,광명시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3565','KBA000125',1000000013,NOW(),1000000013,NOW());"
KBA003998,광주신현리1차현대모닝사이드,신현현대모닝사이드1차2단지,,오포읍,광주시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102184','KBA003998',1000000013,NOW(),1000000013,NOW());"
KBA003998,광주신현리1차현대모닝사이드,신현현대모닝사이드1차1단지,,오포읍,광주시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3568','KBA003998',1000000013,NOW(),1000000013,NOW());"
KBA016277,도평리1차우림퓨전빌,도평우림퓨전빌1차,,초월읍,광주시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11428','KBA016277',1000000013,NOW(),1000000013,NOW());"
KBA005815,구리(우성),"구리우성,한양",,교문동,구리시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('1640','KBA005815',1000000013,NOW(),1000000013,NOW());"
KBA019709,무학율촌마을,율촌마을무학,,수택동,구리시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27470','KBA019709',1000000013,NOW(),1000000013,NOW());"
KBA005878,퇴계주공(3단지),퇴계주공3단지2차,,금정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114455','KBA005878',1000000013,NOW(),1000000013,NOW());"
KBA005878,퇴계주공(3단지),퇴계주공3단지1차,,금정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('7998','KBA005878',1000000013,NOW(),1000000013,NOW());"
KBA027444,삼성마을3단지,뉴삼성,,당동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105391','KBA027444',1000000013,NOW(),1000000013,NOW());"
KBA020159,한솔솔파크,한솔솔파크1단지,,당정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100427','KBA020159',1000000013,NOW(),1000000013,NOW());"
KBA020159,한솔솔파크,한솔솔파크2단지,,당정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100428','KBA020159',1000000013,NOW(),1000000013,NOW());"
KBA020159,한솔솔파크,한솔솔파크3단지,,당정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100429','KBA020159',1000000013,NOW(),1000000013,NOW());"
KBA020159,한솔솔파크,한솔솔파크4단지,,당정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100431','KBA020159',1000000013,NOW(),1000000013,NOW());"
KBA020159,한솔솔파크,한솔솔파크5단지,,당정동,군포시,경기도,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100432','KBA020159',1000000013,NOW(),1000000013,NOW());"
