법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311313000,충청북도 청주시 흥덕구 내곡동,,30,,,,내곡동,4311313000,4311313000
4311313100,충청북도 청주시 흥덕구 상신동,,31,,,,상신동,4311313100,4311313100
4311313200,충청북도 청주시 흥덕구 원평동,,32,,,,원평동,4311313200,4311313200
4311313300,충청북도 청주시 흥덕구 문암동,,33,,,,문암동,4311313300,4311313300
4311313400,충청북도 청주시 흥덕구 송절동,,34,,,,송절동,4311313400,4311313400
4311313500,충청북도 청주시 흥덕구 화계동,,35,,,,화계동,4311313500,4311313500
4311313600,충청북도 청주시 흥덕구 외북동,,36,,,,외북동,4311313600,4311313600
4311313700,충청북도 청주시 흥덕구 향정동,,37,,,,향정동,4311313700,4311313700
4311313800,충청북도 청주시 흥덕구 비하동,,38,,,,비하동,4311313800,4311313800
4311313900,충청북도 청주시 흥덕구 석소동,,39,,,,석소동,4311313900,4311313900
4311314000,충청북도 청주시 흥덕구 정봉동,,40,,,,정봉동,4311314000,4311314000
4311314100,충청북도 청주시 흥덕구 신촌동,,41,,,,신촌동,4311314100,4311314100
4311325000,충청북도 청주시 흥덕구 오송읍,,01,20140701,,,오송읍,4311325000,4311325000
4311325021,충청북도 청주시 흥덕구 오송읍 호계리,,02,20140701,,,호계리,4311325021,4311325021
4311325022,충청북도 청주시 흥덕구 오송읍 상정리,,03,20140701,,,상정리,4311325022,4311325022
4311325023,충청북도 청주시 흥덕구 오송읍 공북리,,04,20140701,,,공북리,4311325023,4311325023
4311325024,충청북도 청주시 흥덕구 오송읍 쌍청리,,05,20140701,,,쌍청리,4311325024,4311325024
4311325025,충청북도 청주시 흥덕구 오송읍 만수리,,06,20140701,,,만수리,4311325025,4311325025
4311325026,충청북도 청주시 흥덕구 오송읍 연제리,,07,20140701,,,연제리,4311325026,4311325026
4311325027,충청북도 청주시 흥덕구 오송읍 궁평리,,08,20140701,,,궁평리,4311325027,4311325027
4311325028,충청북도 청주시 흥덕구 오송읍 오송리,,09,20140701,,,오송리,4311325028,4311325028
4311325029,충청북도 청주시 흥덕구 오송읍 동평리,,10,20140701,,,동평리,4311325029,4311325029
4311325030,충청북도 청주시 흥덕구 오송읍 서평리,,11,20140701,,,서평리,4311325030,4311325030
4311325031,충청북도 청주시 흥덕구 오송읍 봉산리,,12,20140701,,,봉산리,4311325031,4311325031
4311325032,충청북도 청주시 흥덕구 오송읍 정중리,,13,20140701,,,정중리,4311325032,4311325032
4311325033,충청북도 청주시 흥덕구 오송읍 상봉리,,14,20140701,,,상봉리,4311325033,4311325033
4311331000,충청북도 청주시 흥덕구 강내면,,01,20140701,,,강내면,4311331000,4311331000
4311331021,충청북도 청주시 흥덕구 강내면 연정리,,02,20140701,,,연정리,4311331021,4311331021
4311331022,충청북도 청주시 흥덕구 강내면 궁현리,,03,20140701,,,궁현리,4311331022,4311331022
4311331023,충청북도 청주시 흥덕구 강내면 저산리,,04,20140701,,,저산리,4311331023,4311331023
4311331024,충청북도 청주시 흥덕구 강내면 당곡리,,05,20140701,,,당곡리,4311331024,4311331024
4311331025,충청북도 청주시 흥덕구 강내면 산단리,,06,20140701,,,산단리,4311331025,4311331025
4311331026,충청북도 청주시 흥덕구 강내면 다락리,,07,20140701,,,다락리,4311331026,4311331026
4311331027,충청북도 청주시 흥덕구 강내면 태성리,,08,20140701,,,태성리,4311331027,4311331027
4311331028,충청북도 청주시 흥덕구 강내면 사곡리,,09,20140701,,,사곡리,4311331028,4311331028
4311331029,충청북도 청주시 흥덕구 강내면 황탄리,,10,20140701,,,황탄리,4311331029,4311331029
4311331030,충청북도 청주시 흥덕구 강내면 월탄리,,11,20140701,,,월탄리,4311331030,4311331030
4311331031,충청북도 청주시 흥덕구 강내면 탑연리,,12,20140701,,,탑연리,4311331031,4311331031
4311331032,충청북도 청주시 흥덕구 강내면 석화리,,13,20140701,,,석화리,4311331032,4311331032
4311331033,충청북도 청주시 흥덕구 강내면 사인리,,14,20140701,,,사인리,4311331033,4311331033
4311331034,충청북도 청주시 흥덕구 강내면 월곡리,,15,20140701,,,월곡리,4311331034,4311331034
4311331035,충청북도 청주시 흥덕구 강내면 학천리,,16,20140701,,,학천리,4311331035,4311331035
4311332000,충청북도 청주시 흥덕구 옥산면,,01,20140701,,,옥산면,4311332000,4311332000
4311332021,충청북도 청주시 흥덕구 옥산면 오산리,,02,20140701,,,오산리,4311332021,4311332021
4311332022,충청북도 청주시 흥덕구 옥산면 덕촌리,,03,20140701,,,덕촌리,4311332022,4311332022
4311332023,충청북도 청주시 흥덕구 옥산면 신촌리,,04,20140701,,,신촌리,4311332023,4311332023
4311332024,충청북도 청주시 흥덕구 옥산면 환희리,,05,20140701,,,환희리,4311332024,4311332024
4311332025,충청북도 청주시 흥덕구 옥산면 가락리,,06,20140701,,,가락리,4311332025,4311332025
4311332026,충청북도 청주시 흥덕구 옥산면 동림리,,07,20140701,,,동림리,4311332026,4311332026
4311332027,충청북도 청주시 흥덕구 옥산면 금계리,,08,20140701,,,금계리,4311332027,4311332027
4311332028,충청북도 청주시 흥덕구 옥산면 장동리,,09,20140701,,,장동리,4311332028,4311332028
4311332029,충청북도 청주시 흥덕구 옥산면 사정리,,10,20140701,,,사정리,4311332029,4311332029
4311332030,충청북도 청주시 흥덕구 옥산면 수락리,,11,20140701,,,수락리,4311332030,4311332030
4311332031,충청북도 청주시 흥덕구 옥산면 장남리,,12,20140701,,,장남리,4311332031,4311332031
4311332032,충청북도 청주시 흥덕구 옥산면 호죽리,,13,20140701,,,호죽리,4311332032,4311332032
